Progress,Duration (in seconds),Finished,Q1,Q2,Q3_1,Q20_1,Q4,Q5,Q18,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9
100,284,TRUE,25,Female,5,2,"$0 - 25,000",Yes,No,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Very important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Very important,Very important,Very important,Very important,Completely important,Completely important,Very important,Very important,Very important,Never,Rarely,Frequently,Never,Never,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,A little,A little,A little,Extremely,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all
100,478,TRUE,,Female,5,3,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Rarely,Frequently,Frequently,Occasionally,Very Frequently,Extremely,Not at all,Extremely,A little,Quite a bit,Extremely,Moderately,Extremely,Not at all,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Extremely,Extremely,Moderately,Quite a bit,A little,Extremely,Not at all,Extremely,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,Moderately,A little
100,520,TRUE,34,Female,5,3,"$51,000 - 75,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Very important,Very important,Completely important,Very important,Moderately important,Completely important,Very important,Moderately important,Very important,Moderately important,Completely important,Very important,Completely important,Completely important,Very important,Completely important,Rarely,Occasionally,Very Frequently,Rarely,Occasionally,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Extremely,Moderately,Moderately,Quite a bit,Moderately,Extremely,Not at all,Moderately,Moderately,Extremely,Not at all,Extremely,Extremely,A little,Extremely,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,Moderately,A little
100,379,TRUE,47,Male,4,4,"$100,000+",Yes,Yes,Completely important,Completely important,Very important,Moderately important,Very important,Very important,Moderately important,Moderately important,Very important,Very important,Very important,Completely important,Very important,Very important,Very important,Moderately important,Very important,Very important,Very important,Very important,Very important,Very important,Rarely,Occasionally,Frequently,Never,Rarely,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Quite a bit,Not at all,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Extremely,Moderately,Moderately,Moderately,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Moderately,Not at all,Quite a bit,A little,Extremely,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,A little
100,506,TRUE,58,Female,5,3,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Moderately important,Very important,Moderately important,Very important,Very important,Completely important,Very important,Completely important,Very important,Occasionally,Occasionally,Frequently,Rarely,Frequently,Extremely,A little,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Extremely,Quite a bit,Quite a bit,Quite a bit,Extremely,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit
100,295,TRUE,23,Female,4,2,"$0 - 25,000",No,No,Completely important,Very important,Completely important,Very important,Very important,Completely important,Very important,Moderately important,Completely important,Completely important,Very important,Completely important,Completely important,Moderately important,Very important,Completely important,Very important,Completely important,Very important,Moderately important,Very important,Very important,Rarely,Rarely,Occasionally,Never,Never,A little,A little,A little,A little,A little,A little,A little,A little,A little,Quite a bit,Moderately,A little,A little,Moderately,Moderately,Extremely,A little,A little,A little,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,A little,A little,A little,A little,A little,A little,A little,A little,A little
100,430,TRUE,28,Female,4,5,"$26,000 - 50,000",No,No,Completely important,Completely important,Very important,Very important,Completely important,Completely important,Very important,Slightly important,Very important,Very important,Very important,Completely important,Completely important,Moderately important,Very important,Slightly important,Moderately important,Completely important,Moderately important,Very important,Very important,Very important,Rarely,Occasionally,Frequently,Occasionally,Occasionally,Quite a bit,Extremely,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,A little,Quite a bit,Quite a bit,Extremely,Not at all,A little,Extremely,Not at all,Extremely,A little,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Moderately,A little,A little,Moderately,A little,Extremely,Extremely,A little,A little,Extremely,Not at all,A little,A little,Quite a bit
100,447,TRUE,23,Female,5,3,"$76,000 - 100,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Never,Occasionally,Frequently,Never,Rarely,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Moderately,Not at all,Quite a bit,Extremely,Quite a bit,Moderately,Quite a bit,Quite a bit,Extremely,Moderately,Moderately,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Moderately,Moderately,Extremely,Moderately,Moderately,Moderately,A little
100,327,TRUE,29,Male,5,3,"$26,000 - 50,000",Yes,No,Very important,Completely important,Completely important,Moderately important,Very important,Completely important,Very important,Very important,Completely important,Moderately important,Very important,Completely important,Completely important,Slightly important,Moderately important,Moderately important,Very important,Very important,Completely important,Very important,Very important,Completely important,Never,Never,Rarely,Never,Never,Quite a bit,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,Moderately,Extremely,Not at all,Moderately,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Quite a bit,Moderately,Moderately,Not at all,Quite a bit,Extremely,Not at all,A little,Moderately,A little,A little,Moderately,A little
100,373,TRUE,24,Male,5,2,"$76,000 - 100,000",Yes,Yes,Completely important,Completely important,Completely important,Very important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Moderately important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Never,Rarely,Rarely,Never,Never,Moderately,A little,Moderately,A little,Not at all,Not at all,A little,A little,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Extremely,Extremely,Not at all,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Moderately,Moderately,Moderately,Not at all,Moderately,Not at all,Not at all,A little,Not at all
100,532,TRUE,36,Female,5,2,"$51,000 - 75,000",Yes,Yes,Very important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Very important,Very important,Moderately important,Very important,Completely important,Very important,Moderately important,Moderately important,Moderately important,Very important,Very important,Very important,Very important,Very important,Very important,Never,Never,Rarely,Never,Never,Quite a bit,Quite a bit,Not at all,A little,A little,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,Extremely,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,A little,Moderately,A little,Quite a bit,A little
100,351,TRUE,20,Female,2,3,"$0 - 25,000",No,No,Very important,Moderately important,Not at all important,Very important,Very important,Very important,Very important,Moderately important,Slightly important,Completely important,Very important,Completely important,Very important,Moderately important,Very important,Very important,Slightly important,Completely important,Not at all important,Very important,Moderately important,Not at all important,Occasionally,Occasionally,Frequently,Rarely,Occasionally,Moderately,Moderately,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Not at all,Quite a bit,Not at all,Not at all,A little,Not at all,Extremely,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all
